id,专利类型,案件受理年份,专利权人是否为外国人,原告数量,原告类型,被告数量,被告类型,侵权企业规模,请求赔偿金额,地区变量,侵权行为数量,是否恶意侵权,赔偿金额
1501,2,2018,0,0,0,0,1,3,3,4,4,0,1-10万
1502,2,2017,0,0,0,0,1,2,3,4,5,0,1-10万
1503,2,2018,0,0,0,0,0,1,0,1,5,0,0-1万
1504,2,2018,0,0,0,1,1,5,0,1,5,0,0-1万
1505,2,2017,0,0,0,0,1,3,3,2,5,0,1-10万
1506,2,2016,0,0,0,0,1,5,2,4,4,1,0万
1507,2,2016,0,0,0,0,0,2,3,4,5,0,1-10万
1508,2,2015,0,0,0,0,1,6,2,4,5,1,0万
1509,2,2017,0,0,0,0,0,2,0,7,4,0,1-10万
1510,2,2015,0,0,1,1,1,4,5,3,5,0,20-50万
1511,2,2015,0,0,1,1,1,4,0,3,5,0,20-50万
1512,2,2015,0,0,1,1,1,3,4,4,4,0,1-10万
1513,2,2019,0,0,0,0,1,6,0,7,5,0,0-1万
1514,2,2016,0,0,0,0,1,3,0,4,5,0,1-10万
1515,2,2018,0,0,0,1,1,6,2,3,4,1,0万
1516,2,2015,0,0,1,0,1,6,4,3,5,0,1-10万
1517,2,2015,0,0,1,1,1,6,4,3,5,0,0-1万
1518,2,2015,0,0,1,1,1,6,0,3,5,0,10-20万
1519,2,2016,0,0,1,0,1,6,6,3,5,0,50-100万
1520,2,2018,0,0,1,0,1,6,0,3,5,0,1-10万
1521,2,2016,0,0,1,1,1,5,5,3,5,0,1-10万
1522,2,2015,0,0,0,1,1,6,2,3,4,0,1-10万
1523,2,2015,0,0,0,0,1,3,0,3,5,0,0-1万
1524,2,2016,0,0,0,1,1,3,4,3,4,0,1-10万
1525,2,2015,0,0,0,0,0,1,0,1,4,1,0万
1526,2,2018,0,0,0,0,1,3,0,6,4,1,0万
1527,2,2017,0,0,1,0,1,5,5,2,5,0,50-100万
1528,2,2017,0,0,1,0,1,3,0,4,4,1,0万
1529,2,2014,0,0,1,0,1,6,2,3,5,1,0万
1530,2,2016,0,0,0,1,1,4,5,4,5,0,50-100万
1531,2,2017,0,0,0,0,1,4,5,3,5,0,20-50万
1532,2,2017,0,0,1,0,1,6,4,1,4,0,10-20万
1533,2,2017,0,0,0,0,1,4,2,1,5,1,0万
1534,2,2017,0,0,0,0,1,3,2,1,5,1,0万
1535,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1536,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1537,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1538,2,2017,0,0,0,0,0,1,2,1,5,1,0万
1539,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1540,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1541,2,2017,0,0,0,0,0,1,2,1,5,1,0万
1542,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1543,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1544,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1545,2,2017,0,0,0,0,0,2,2,1,5,0,0-1万
1546,2,2017,0,0,0,0,0,2,2,1,5,1,0万
1547,2,2017,0,0,0,0,1,4,2,1,5,1,0万
1548,2,2017,0,0,0,0,0,1,2,1,5,1,0万
1549,2,2016,0,0,0,1,0,3,3,4,4,0,0-1万
1550,2,2014,0,0,0,0,1,2,0,4,5,0,1-10万
1551,2,2016,0,0,0,0,1,3,3,4,4,0,1-10万
1552,2,2017,0,0,0,0,1,4,3,4,5,0,1-10万
1553,2,2017,0,0,0,0,1,3,2,4,5,0,1-10万
1554,2,2018,0,0,0,0,1,3,0,3,5,0,0-1万
1555,2,2014,0,0,1,1,1,6,6,3,5,0,20-50万
1556,2,2017,0,0,0,0,0,2,2,4,3,0,1-10万
1557,2,2017,0,0,0,0,0,2,2,4,3,0,1-10万
1558,2,2018,0,0,0,0,1,3,4,3,5,0,1-10万
1559,2,2015,0,0,0,0,0,2,2,4,4,1,0万
1560,2,2015,0,0,1,0,1,5,6,4,4,0,20-50万
1561,2,2016,0,0,1,0,0,2,4,3,5,0,1-10万
1562,2,2019,0,0,1,0,0,1,2,3,4,0,0-1万
1563,2,2017,0,0,1,0,0,2,2,3,5,0,1-10万
1564,2,2017,0,0,1,0,0,1,2,3,3,1,0万
1565,2,2015,0,0,0,1,1,6,0,3,5,1,0万
1566,2,2018,0,0,0,1,1,6,2,3,3,0,0-1万
1567,2,2018,0,0,0,1,1,6,4,3,5,1,0万
1568,2,2016,0,0,0,1,1,6,3,3,4,1,0万
1569,2,2015,0,0,0,0,0,1,2,7,5,0,0-1万
1570,2,2017,0,0,0,0,0,1,4,3,5,0,1-10万
1571,2,2016,0,0,0,0,0,2,2,4,5,0,0-1万
1572,2,2018,0,0,0,0,0,1,0,2,5,1,0万
1573,2,2018,0,0,0,0,1,3,0,2,5,1,0万
1574,2,2018,0,0,0,0,0,1,0,2,5,1,0万
1575,2,2015,0,0,0,0,1,3,3,2,5,1,0万
1576,2,2018,0,0,1,1,1,6,4,5,5,1,0万
1577,2,2015,0,0,0,1,0,3,4,1,5,1,0万
1578,2,2014,0,0,0,0,0,1,3,1,4,1,0万
1579,2,2014,0,0,0,0,0,1,2,2,5,0,1-10万
1580,2,2016,0,1,1,0,0,2,0,4,4,0,1-10万
1581,2,2016,0,0,0,1,0,3,0,4,4,0,1-10万
1582,2,2016,0,0,0,0,0,2,0,4,4,0,1-10万
1583,2,2016,0,0,0,0,0,2,0,4,4,0,1-10万
1584,2,2017,0,0,0,0,0,2,0,3,5,0,10-20万
1585,2,2016,0,0,0,0,0,1,0,3,4,1,0万
1586,2,2018,0,0,0,0,1,5,3,3,5,0,1-10万
1587,2,2016,0,0,1,0,1,5,5,3,5,0,10-20万
1588,2,2015,0,0,1,1,0,3,0,3,4,1,0万
1589,2,2015,0,0,0,1,1,4,5,4,5,0,1-10万
1590,2,2017,0,0,0,1,1,6,2,4,4,0,0-1万
1591,2,2017,0,0,0,1,1,4,2,4,4,0,1-10万
1592,2,2017,0,0,0,1,1,4,2,4,4,0,1-10万
1593,2,2017,0,0,0,1,1,5,2,3,5,0,1-10万
1594,2,2017,0,0,1,1,1,4,4,7,4,0,10-20万
1595,2,2015,0,0,0,1,1,5,4,3,5,0,1-10万
1596,2,2017,0,0,0,1,0,1,2,4,4,0,1-10万
1597,2,2016,0,0,1,0,1,5,5,2,5,0,20-50万
1598,2,2017,0,0,1,0,1,4,5,2,5,0,0-1万
1599,2,2012,0,0,0,1,1,4,2,3,4,1,0万
1600,2,2014,0,0,0,0,0,1,3,6,5,1,0万
1601,2,2014,0,0,0,0,0,1,2,3,5,1,0万
1602,2,2015,0,1,0,0,1,3,5,2,4,1,0万
1603,2,2016,0,0,1,0,1,5,0,4,4,0,1-10万
1604,2,2015,0,0,1,0,1,5,2,4,3,1,0万
1605,2,2017,0,0,1,0,1,6,2,1,5,0,1-10万
1606,2,2014,0,0,0,0,1,3,5,3,5,1,0万
1607,2,2018,0,0,0,1,0,3,0,4,5,0,1-10万
1608,2,2016,0,0,0,1,1,5,3,1,5,0,1-10万
1609,2,2018,0,0,0,1,1,6,3,4,5,0,1-10万
1610,2,2014,0,0,0,1,0,3,0,1,5,0,20-50万
1611,2,2015,0,0,0,0,1,3,3,4,5,0,1-10万
1612,2,2017,0,0,0,0,1,4,6,2,5,0,20-50万
1613,2,2017,0,0,0,1,1,6,4,3,5,0,1-10万
1614,2,2016,0,1,0,0,0,3,0,3,5,0,20-50万
1615,2,2017,0,0,0,1,1,6,0,3,5,1,0万
1616,2,2016,0,0,0,0,1,6,0,4,5,0,1-10万
1617,2,2017,0,0,0,0,1,4,4,3,5,0,1-10万
1618,2,2017,0,1,0,0,1,4,5,4,5,0,1-10万
1619,2,2014,0,1,0,0,0,1,3,4,5,0,1-10万
1620,2,2016,0,0,0,0,0,3,2,3,4,1,0万
1621,2,2018,0,0,0,1,1,5,3,4,4,0,1-10万
1622,2,2018,0,0,0,0,1,3,3,4,5,0,10-20万
1623,2,2016,0,0,1,0,1,6,4,7,4,0,1-10万
1624,2,2017,0,0,1,1,1,6,3,7,4,0,1-10万
1625,2,2017,0,0,0,0,0,2,0,3,5,0,1-10万
1626,2,2016,0,0,0,0,1,5,2,3,5,0,1-10万
1627,2,2014,0,0,0,0,0,1,2,6,5,1,0万
1628,2,2017,0,0,0,0,0,1,2,6,5,1,0万
1629,2,2017,0,0,0,0,1,3,2,4,5,0,1-10万
1630,2,2015,0,0,1,0,1,3,5,3,5,0,20-50万
1631,2,2015,0,0,0,0,0,1,2,4,5,0,1-10万
1632,2,2016,0,0,1,1,1,3,5,5,3,1,0万
1633,2,2017,0,1,0,1,1,6,3,3,5,0,10-20万
1634,2,2017,0,1,0,0,1,4,0,3,4,1,0万
1635,2,2016,0,0,0,0,1,3,0,4,5,0,1-10万
1636,2,2015,0,0,0,0,0,1,0,3,5,0,0-1万
1637,2,2015,0,0,0,0,0,2,2,3,5,0,1-10万
1638,2,2017,0,0,0,1,1,6,5,3,5,0,1-10万
1639,2,2015,0,0,0,0,1,6,0,3,5,1,0万
1640,2,2015,0,0,0,1,1,3,3,3,5,1,0万
1641,2,2018,0,0,0,0,0,2,2,3,4,1,0万
1642,2,2014,0,0,0,0,1,3,4,1,5,1,0万
1643,2,2016,0,0,0,1,1,4,2,4,5,0,1-10万
1644,2,2014,0,0,0,0,1,3,2,4,4,0,1-10万
1645,2,2016,0,1,0,0,1,3,4,4,5,0,1-10万
1646,2,2017,0,0,1,0,1,6,3,5,1,1,0万
1647,2,2015,0,0,0,0,1,5,2,2,4,1,0万
1648,2,2018,0,0,1,0,0,1,0,3,5,1,0万
1649,2,2018,0,0,1,1,1,4,4,2,3,0,0-1万
1650,2,2019,0,0,1,0,1,5,4,3,5,0,0-1万
1651,2,2018,0,0,1,0,1,5,5,4,5,0,50-100万
1652,2,2017,0,0,1,0,1,6,5,4,5,0,20-50万
1653,2,2017,0,0,1,0,1,3,0,3,5,0,1-10万
1654,2,2015,0,0,0,0,0,1,3,3,5,0,1-10万
1655,2,2015,0,0,0,1,1,6,4,3,5,1,0万
1656,2,2013,0,1,0,0,1,5,5,1,4,1,0万
1657,2,2015,0,0,1,0,1,4,0,2,4,1,0万
1658,2,2018,0,0,0,0,1,6,0,2,4,1,0万
1659,2,2018,0,0,0,1,1,4,2,2,4,0,1-10万
1660,2,2016,0,0,0,0,1,5,0,2,1,1,0万
1661,2,2016,0,0,0,0,0,1,3,2,5,0,1-10万
1662,2,2017,0,0,0,0,1,4,2,2,5,0,1-10万
1663,2,2017,0,0,0,0,1,4,2,2,5,0,1-10万
1664,2,2018,0,0,0,0,1,6,0,2,4,1,0万
1665,2,2018,0,0,0,1,1,6,2,2,4,1,0万
1666,2,2016,0,0,0,1,1,6,0,3,4,1,0万
1667,2,2016,0,0,0,0,1,6,0,3,2,1,0万
1668,2,2017,0,0,1,0,1,6,0,2,4,1,0万
1669,2,2017,0,0,0,1,1,6,2,3,4,0,1-10万
1670,2,2014,0,0,0,0,0,1,0,4,5,0,1-10万
1671,2,2016,0,0,0,1,1,3,2,4,5,0,1-10万
1672,2,2015,0,0,0,1,0,3,3,4,5,0,1-10万
1673,2,2015,0,0,0,1,1,4,3,4,5,0,1-10万
1674,2,2016,0,0,0,0,1,2,3,7,5,0,0-1万
1675,2,2016,0,0,0,0,1,2,3,7,5,0,0-1万
1676,2,2016,0,0,0,1,0,1,3,3,2,1,0万
1677,2,2016,0,0,1,0,0,1,0,3,5,1,0万
1678,2,2014,0,0,0,1,1,4,3,2,3,0,10-20万
1679,2,2016,0,0,0,0,0,2,0,4,3,0,10-20万
1680,2,2018,0,0,0,0,0,2,3,3,5,1,0万
1681,2,2017,0,0,0,0,1,5,0,4,4,0,20-50万
1682,2,2017,0,0,0,0,1,2,3,4,5,0,1-10万
1683,2,2014,0,0,0,0,1,6,0,1,2,0,1-10万
1684,2,2016,0,0,0,1,0,3,2,3,5,0,1-10万
1685,2,2016,0,0,0,1,0,1,2,3,5,0,1-10万
1686,2,2014,0,1,1,0,1,5,6,3,4,0,50-100万
1687,2,2016,0,0,1,1,1,6,4,4,5,0,1-10万
1688,2,2015,0,0,0,0,0,2,0,1,5,0,0-1万
1689,3,2017,1,0,1,0,1,2,4,3,5,0,1-10万
1690,3,2015,1,0,0,0,1,4,4,3,5,0,0-1万
1691,3,2016,1,0,1,0,1,3,6,3,5,0,20-50万
1692,3,2017,1,0,1,1,1,6,3,3,5,1,0万
1693,3,2017,1,0,1,1,1,4,3,3,5,0,1-10万
1694,3,2017,1,0,1,1,1,6,0,3,5,0,1-10万
1695,3,2018,0,0,0,0,0,2,0,4,5,0,1-10万
1696,3,2014,0,0,0,0,0,1,4,2,5,0,1-10万
1697,3,2017,0,0,0,0,1,3,2,4,5,0,1-10万
1698,3,2016,0,0,0,0,0,1,3,3,5,0,0-1万
1699,3,2015,0,0,0,0,0,2,3,3,4,0,1-10万
1700,3,2015,0,0,0,0,1,3,3,3,4,0,1-10万
1701,3,2015,0,1,1,1,0,6,2,3,5,1,0万
1702,3,2017,0,0,1,0,1,6,0,4,5,0,1-10万
1703,3,2015,0,0,1,0,1,3,2,4,3,1,0万
1704,3,2018,0,0,1,0,1,3,2,4,5,0,0-1万
1705,3,2018,0,0,1,0,1,3,2,4,5,0,0-1万
1706,3,2016,1,0,1,1,1,6,5,2,5,0,1-10万
1707,3,2017,0,0,1,1,1,6,5,3,5,0,10-20万
1708,3,2018,0,0,1,0,1,5,3,4,5,0,1-10万
1709,3,2014,0,0,0,0,0,1,5,3,5,1,0万
1710,3,2016,0,0,1,0,0,1,2,4,5,0,0-1万
1711,3,2016,0,0,1,0,0,2,2,4,5,0,0-1万
1712,3,2016,0,0,1,0,0,2,2,4,5,0,0-1万
1713,3,2016,0,0,1,0,0,2,2,4,5,0,0-1万
1714,3,2016,0,0,1,1,1,6,2,3,5,0,1-10万
1715,3,2016,0,0,1,1,1,6,2,3,5,0,1-10万
1716,3,2014,0,0,1,0,0,1,0,5,5,1,0万
1717,3,2017,0,0,1,0,1,3,2,3,5,0,1-10万
1718,3,2015,0,0,1,1,1,6,5,3,5,0,1-10万
1719,3,2015,0,0,1,0,0,1,3,2,5,0,0-1万
1720,3,2018,0,0,1,1,1,4,5,3,5,0,1-10万
1721,3,2017,0,0,1,0,1,4,5,3,5,0,1-10万
1722,3,2017,0,0,1,1,1,3,5,3,5,0,1-10万
1723,3,2015,0,0,1,0,0,1,2,3,4,0,0-1万
1724,3,2016,0,0,1,1,1,6,2,3,5,0,1-10万
1725,3,2018,0,0,1,1,1,6,2,4,4,0,1-10万
1726,3,2014,0,0,0,0,1,3,2,3,5,1,0万
1727,3,2014,0,0,0,0,1,3,2,3,5,1,0万
1728,3,2014,0,0,0,0,1,3,2,3,4,1,0万
1729,3,2015,0,0,1,1,1,5,3,4,4,0,1-10万
1730,3,2019,0,0,1,0,1,3,0,4,4,0,1-10万
1731,3,2018,0,0,1,1,1,6,3,3,4,1,0万
1732,3,2016,0,0,1,0,1,2,2,4,4,0,1-10万
1733,3,2015,0,0,1,0,1,3,0,4,5,0,1-10万
1734,3,2017,0,0,1,0,0,1,0,4,5,1,0万
1735,3,2018,0,0,1,0,0,1,0,4,5,1,0万
1736,3,2015,0,0,1,1,1,6,4,4,4,0,1-10万
1737,3,2018,0,0,1,0,1,3,5,4,5,0,20-50万
1738,3,2018,0,0,1,0,1,4,0,4,4,0,1-10万
1739,3,2015,0,0,1,0,1,3,2,4,4,0,1-10万
1740,3,2016,0,0,1,0,1,3,2,4,5,0,1-10万
1741,3,2015,0,0,1,0,1,3,0,4,5,0,10-20万
1742,3,2018,0,0,1,1,1,6,2,4,5,1,0万
1743,3,2017,0,0,1,0,0,2,2,4,4,0,1-10万
1744,3,2019,0,1,1,0,0,1,0,4,5,1,0万
1745,3,2019,0,1,1,0,0,1,0,4,5,1,0万
1746,3,2019,0,1,1,0,0,1,0,4,5,1,0万
1747,3,2019,0,0,1,0,0,2,2,4,5,0,0-1万
1748,3,2016,0,0,1,1,1,6,0,4,4,0,1-10万
1749,3,2017,0,0,1,0,0,2,0,4,5,0,1-10万
1750,3,2017,0,0,1,1,1,4,0,4,5,0,1-10万
1751,3,2017,0,0,1,0,1,3,0,3,4,0,1-10万
1752,3,2017,0,0,1,0,1,3,2,4,4,1,0万
1753,3,2015,0,0,1,1,1,5,3,4,4,0,1-10万
1754,3,2014,0,0,1,1,1,4,2,4,5,1,0万
1755,3,2017,0,0,1,1,1,6,2,4,5,0,1-10万
1756,3,2015,0,0,1,0,1,3,2,4,5,0,1-10万
1757,3,2017,0,0,1,0,1,6,4,4,5,0,1-10万
1758,3,2016,0,0,1,1,1,4,4,1,5,0,20-50万
1759,3,2016,0,0,1,0,0,2,2,4,2,1,0万
1760,3,2017,0,0,1,1,1,6,2,4,4,0,1-10万
1761,3,2017,0,0,1,0,1,6,0,4,4,0,1-10万
1762,3,2014,0,0,1,1,1,3,2,4,4,0,1-10万
1763,3,2015,0,0,1,0,0,2,2,4,5,0,0-1万
1764,3,2018,0,1,1,0,1,6,0,4,4,0,1-10万
1765,3,2018,0,1,1,0,0,1,0,3,5,0,20-50万
1766,3,2017,0,0,1,1,1,6,5,3,5,0,1-10万
1767,3,2018,0,0,1,0,1,4,4,3,4,0,1-10万
1768,3,2014,0,0,0,0,0,1,3,3,4,1,0万
1769,3,2018,1,0,1,1,0,1,4,2,5,0,1-10万
1770,3,2017,0,0,1,0,0,2,3,4,4,0,1-10万
1771,3,2015,0,0,1,1,0,3,2,3,4,0,1-10万
1772,3,2015,0,0,1,0,1,3,4,3,5,0,0-1万
1773,3,2015,0,0,1,0,1,3,4,3,5,0,0-1万
1774,3,2015,0,0,1,0,1,5,4,4,5,0,1-10万
1775,3,2016,0,0,1,1,1,3,4,4,5,0,1-10万
1776,3,2017,0,0,1,0,1,2,3,4,4,0,1-10万
1777,3,2016,0,0,1,0,1,6,4,4,4,1,0万
1778,3,2015,0,0,1,0,0,2,2,4,2,0,0-1万
1779,3,2016,0,0,0,0,0,2,0,4,3,1,0万
1780,3,2016,0,0,0,0,0,1,2,4,5,1,0万
1781,3,2016,0,0,0,1,0,1,0,4,5,0,1-10万
1782,3,2018,0,0,0,0,0,1,0,4,4,0,0-1万
1783,3,2017,0,0,0,1,1,3,2,4,4,0,0-1万
1784,3,2015,0,0,0,1,0,3,3,4,5,0,1-10万
1785,3,2017,0,0,0,0,0,1,0,4,5,0,0-1万
1786,3,2016,0,0,0,1,0,3,0,4,5,0,1-10万
1787,3,2017,0,0,1,0,1,4,4,3,4,1,0万
1788,3,2017,0,0,1,1,1,6,4,4,5,0,1-10万
1789,3,2014,0,0,1,1,1,6,4,3,4,1,0万
1790,3,2016,0,0,1,1,1,3,0,4,4,1,0万
1791,3,2016,0,0,1,0,0,2,0,4,4,1,0万
1792,3,2018,0,0,1,0,1,6,0,4,3,0,1-10万
1793,3,2015,0,0,1,0,1,3,3,4,4,0,1-10万
1794,3,2016,0,0,1,1,1,4,3,3,5,1,0万
1795,3,2014,0,0,1,0,1,3,2,3,5,0,0-1万
1796,3,2014,0,0,1,0,1,3,2,3,5,0,1-10万
1797,3,2018,0,0,0,0,0,1,0,4,5,1,0万
1798,3,2017,0,0,1,0,0,2,0,4,4,0,1-10万
1799,3,2018,0,0,1,0,1,2,0,4,5,0,1-10万
1800,3,2018,0,0,1,1,1,4,0,4,5,0,1-10万
1801,3,2014,0,0,1,1,1,6,3,4,4,1,0万
1802,3,2017,0,0,1,1,1,3,0,4,4,0,0-1万
1803,3,2017,0,0,1,0,0,2,2,4,4,0,0-1万
1804,3,2017,0,0,1,0,1,3,2,4,4,0,0-1万
1805,3,2017,0,1,1,0,1,6,0,4,4,1,0万
1806,3,2015,0,0,1,0,1,3,2,4,5,1,0万
1807,3,2014,0,0,0,1,1,3,2,4,4,1,0万
1808,3,2017,0,0,1,0,1,4,2,4,5,0,1-10万
1809,3,2017,0,0,1,1,1,6,2,4,4,1,0万
1810,3,2015,0,0,1,0,0,1,0,4,4,0,1-10万
1811,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
1812,3,2017,0,0,1,0,0,1,0,4,5,0,1-10万
1813,3,2015,0,0,1,0,1,2,3,4,5,0,1-10万
1814,3,2015,0,0,1,1,1,3,2,4,4,0,1-10万
1815,3,2015,0,0,1,0,1,6,2,4,5,0,1-10万
1816,3,2015,0,0,1,1,1,3,2,4,4,0,1-10万
1817,3,2017,0,0,1,0,1,2,1,4,5,0,1-10万
1818,3,2016,0,0,1,1,1,3,3,4,5,0,1-10万
1819,3,2017,0,0,1,0,1,3,2,4,5,0,1-10万
1820,3,2018,0,0,1,1,1,4,2,4,4,1,0万
1821,3,2016,0,0,1,1,1,4,0,4,4,1,0万
1822,3,2018,0,0,1,1,1,6,0,2,3,1,0万
1823,3,2015,0,0,1,1,1,6,3,4,4,0,1-10万
1824,3,2018,0,1,1,0,0,1,0,4,4,0,1-10万
1825,3,2017,0,0,1,1,1,3,2,4,4,0,1-10万
1826,3,2017,0,0,1,0,1,3,0,4,5,0,1-10万
1827,3,2017,0,0,1,1,1,4,4,4,5,0,10-20万
1828,3,2018,0,0,1,1,1,3,4,3,4,1,0万
1829,3,2016,0,0,1,0,1,3,4,4,5,1,0万
1830,3,2016,0,0,1,1,1,3,0,1,5,0,1-10万
1831,3,2015,0,0,1,1,1,3,2,3,5,0,1-10万
1832,3,2017,0,0,1,0,1,3,2,1,5,0,0万
1833,3,2017,0,0,1,0,0,2,2,1,5,0,0万
1834,3,2017,0,0,1,0,1,6,5,3,5,0,1-10万
1835,3,2018,0,0,0,0,0,1,0,4,5,0,1-10万
1836,3,2018,0,0,0,0,0,1,0,4,4,0,1-10万
1837,3,2019,0,0,1,0,1,2,0,2,4,0,20-50万
1838,3,2016,0,0,1,0,0,1,3,7,3,1,0万
1839,3,2015,0,0,0,1,1,6,0,1,5,0,0-1万
1840,3,2016,0,0,0,0,1,5,3,3,5,0,1-10万
1841,3,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1842,3,2018,0,0,1,0,0,2,2,7,4,0,0-1万
1843,3,2018,0,0,1,1,1,6,2,1,5,0,1-10万
1844,3,2016,0,0,1,1,1,6,2,3,5,0,1-10万
1845,3,2017,0,0,1,0,0,1,0,3,3,0,1-10万
1846,3,2017,0,0,1,0,0,2,0,3,3,0,1-10万
1847,3,2017,0,0,1,0,0,1,0,3,3,0,1-10万
1848,3,2017,0,0,1,1,0,3,0,3,5,0,1-10万
1849,3,2017,0,0,1,0,0,2,2,3,5,0,0-1万
1850,3,2017,0,0,1,0,0,2,2,3,5,0,0-1万
1851,3,2017,0,0,1,0,0,2,2,3,5,0,0-1万
1852,3,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1853,3,2016,0,0,1,1,1,4,2,3,5,0,1-10万
1854,3,2018,0,0,1,0,0,2,2,4,4,0,1-10万
1855,3,2018,0,0,1,0,0,1,2,4,4,0,1-10万
1856,3,2018,0,0,1,0,0,2,2,7,5,0,0-1万
1857,3,2016,0,0,1,0,0,2,2,3,5,0,1-10万
1858,3,2018,0,0,1,0,0,1,0,1,5,0,0-1万
1859,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
1860,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
1861,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
1862,3,2017,0,0,1,0,0,2,2,4,5,0,1-10万
1863,3,2018,0,0,1,0,0,2,2,1,5,1,0万
1864,3,2018,0,0,1,1,1,4,2,3,5,0,0-1万
1865,3,2017,0,0,1,1,1,4,2,3,5,0,1-10万
1866,3,2018,0,0,1,1,1,5,2,3,5,0,0-1万
1867,3,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1868,3,2017,0,0,1,0,1,2,2,7,5,0,1-10万
1869,3,2017,0,0,1,1,1,5,2,1,5,0,1-10万
1870,3,2018,0,0,1,0,0,1,2,3,5,0,1-10万
1871,3,2017,0,0,1,1,1,3,2,5,4,0,1-10万
1872,3,2016,0,0,1,1,1,4,2,3,5,0,1-10万
1873,3,2018,0,0,1,1,1,6,2,3,5,0,1-10万
1874,3,2018,0,0,1,1,1,4,2,3,5,0,1-10万
1875,3,2015,0,0,1,1,1,6,2,3,5,0,1-10万
1876,3,2018,0,0,1,0,0,2,2,3,5,0,0-1万
1877,3,2016,0,0,1,1,1,6,2,3,5,0,0-1万
1878,3,2017,0,0,1,0,1,2,2,7,5,0,1-10万
1879,3,2017,0,0,1,0,0,2,2,1,5,1,0万
1880,3,2017,0,0,1,0,0,1,2,3,5,0,0-1万
1881,3,2016,0,1,1,0,0,2,0,3,5,0,1-10万
1882,3,2016,0,1,1,0,1,6,2,3,5,0,1-10万
1883,3,2016,0,1,1,0,1,3,3,3,5,0,1-10万
1884,3,2016,0,1,1,0,0,2,0,3,5,0,1-10万
1885,3,2016,0,1,1,0,1,2,2,3,5,0,1-10万
1886,3,2016,0,1,1,0,1,3,2,3,5,0,1-10万
1887,3,2019,0,0,0,1,1,4,2,1,5,1,0万
1888,3,2018,0,0,1,0,1,3,4,7,5,0,1-10万
1889,3,2018,0,0,1,1,1,6,2,3,5,0,1-10万
1890,3,2018,0,0,1,1,1,4,2,3,5,0,1-10万
1891,3,2016,0,0,1,1,1,6,5,4,4,0,10-20万
1892,3,2018,0,0,0,1,0,3,0,4,5,0,1-10万
1893,3,2017,0,0,0,0,0,2,0,4,4,0,0-1万
1894,3,2017,0,0,0,1,0,3,2,4,2,1,0万
1895,3,2016,0,0,0,1,0,3,2,4,3,1,0万
1896,3,2017,0,0,0,1,1,4,2,4,4,1,0万
1897,3,2016,0,0,0,0,1,3,2,4,5,0,1-10万
1898,3,2017,0,0,0,1,1,4,4,4,5,0,1-10万
1899,3,2017,0,0,0,0,1,3,0,4,4,0,0-1万
1900,3,2018,0,0,0,1,1,4,2,4,4,0,0-1万
1901,3,2015,0,0,0,1,0,1,2,4,5,1,0万
1902,3,2014,0,0,0,0,0,1,2,4,4,0,1-10万
1903,3,2015,0,1,1,1,0,1,0,7,5,0,0-1万
1904,3,2017,0,0,1,0,1,6,5,2,5,0,20-50万
1905,3,2017,0,0,1,1,1,5,5,3,4,0,10-20万
1906,3,2014,0,0,0,1,1,3,2,4,5,0,1-10万
1907,3,2014,0,0,0,1,0,1,2,4,5,0,1-10万
1908,3,2014,0,0,0,1,1,3,2,4,5,0,1-10万
1909,3,2016,0,0,1,0,1,2,2,4,5,0,1-10万
1910,3,2016,0,0,1,0,1,3,2,4,5,0,1-10万
1911,3,2016,0,0,1,0,1,3,2,4,5,0,1-10万
1912,3,2016,0,0,1,0,1,4,2,4,5,0,0-1万
1913,3,2015,0,0,0,0,1,6,2,3,1,1,0万
1914,3,2015,0,1,1,1,1,6,3,3,4,0,1-10万
1915,3,2018,0,0,0,1,1,6,3,3,4,0,1-10万
1916,3,2018,0,0,0,0,1,3,1,3,5,0,1-10万
1917,3,2016,0,0,0,0,1,3,2,3,4,1,0万
1918,3,2016,0,0,0,0,1,3,2,4,3,0,1-10万
1919,3,2016,0,0,0,0,1,3,2,3,4,0,1-10万
1920,3,2018,0,0,0,0,1,3,3,4,5,0,0-1万
1921,3,2016,0,0,0,1,1,4,2,4,5,0,1-10万
1922,3,2016,0,0,0,1,1,4,2,4,5,0,1-10万
1923,3,2016,0,0,0,0,1,3,2,4,5,0,1-10万
1924,3,2018,0,0,0,1,1,4,3,4,4,0,1-10万
1925,3,2016,0,0,0,1,1,6,2,3,5,0,0-1万
1926,3,2015,0,0,1,0,1,4,3,4,4,0,0-1万
1927,3,2018,0,0,1,0,1,4,5,4,5,0,1-10万
1928,3,2014,0,0,0,0,0,1,0,1,5,0,0-1万
